발생년,발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형__1,사고유형,법규위반,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,field_1,관리기관명,소재지도로,소재지지번,설치목적구,카메라대수,카메라화소,촬영방면정,보관일수,설치년월,관리기관전,위도_2,경도_2,데이터기준,제공기관코,제공기관명,시설종류,대상시설명,소재지도_1,소재지지_1,위도_2_2,경도_2_2,관리기관_1,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기_1,제공기관_1,제공기관_2,옐로카펫_,보호구역_,옐로카펫_설치유무,평균기온(℃),최저기온(℃),최고기온(℃),강수량(mm)
2017,20171114,주간,화,2,2,0,0,0,서울,성동구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,961129.0,1949480.0,127.0599772,37.54383079,38724,서울특별시 성동구청,서울특별시 성동구 아차산로17길 26,서울특별시 성동구 성수동2가 279-46,교통단속,4,200.0,360도 전방면,30.0,201311,02-2286-5879,37.544498,127.06436900000001,2020/06/08,3030000,서울특별시 성동구,초등학교,성수초등학교,서울특별시 성동구 아차산로17길 21,서울특별시 성동구 성수동2가 277-32,37.54431493,127.06315729999999,서울특별시 성동구,성동경찰서,Y,3.0,5~8,2020/06/17,3030000,서울특별시 성동구,2018-04-26,96,0,7.5,2.9,11.4,
2017,20171130,야간,목,1,1,0,0,0,서울,노원구,차대사람,보도통행중,보도통행중,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,962856.0,1957763.0,127.0791064,37.61855918,8037,서울특별시 중랑구청,서울특별시 중랑구 숙선옹주로3길 19,서울특별시 중랑구 묵1동 301-4,생활방범,1,200.0,0,30.0,200903,02-2094-0284,37.61524088,127.0795164,2020/05/06,3060000,서울특별시 중랑구,유치원,미림유치원,서울특별시 중랑구 공릉로 65,서울특별시 중랑구 묵1동 162-1,37.61646036,127.0793223,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,9,0,-2.4,-5.2,2.7,
2017,20171201,야간,금,1,1,0,0,0,서울,강서구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,941162.0,1949185.0,126.8339845,37.54011342,13241,서울특별시 양천구청,서울특별시 양천구 월정로38길 6,서울특별시 양천구 신월동 66-20,생활방범,4,130.0,360도 전방,30.0,201112,02-2620-4793,37.538631,126.833622,2019/11/20,3140000,서울특별시 양천구,어린이집,강서중앙어린이집,서울특별시 양천구 월정로42길 7,서울특별시 양천구 신월5동 22-15,37.54057367,126.8329803,서울특별시 양천구청,양천경찰서,Y,1.0,5,2020/06/01,3140000,서울특별시 양천구,0,98,0,-2.2,-7.6,3.1,0.0
2017,20171213,야간,수,1,1,0,0,0,서울,중랑구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,963109.0,1954784.0,127.0821234,37.59171885,18094,서울특별시 중랑구청,서울특별시 중랑구 면목로 460,서울특별시 중랑구 상봉2동 107-9앞,생활방범,4,200.0,0,30.0,201005,02-2094-0284,37.59287227,127.08668059999998,2020/05/06,3060000,서울특별시 중랑구,어린이집,나래어린이집,서울특별시 중랑구 봉우재로 94-3,서울특별시 중랑구 면목2동 133-3,37.59172695,127.0837119,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,10,0,-8.7,-12.0,-4.4,
2017,20171222,야간,금,1,1,0,0,0,서울,성동구,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,이륜차,승용차,958864.0,1950827.0,127.0342625,37.55587337,46525,서울특별시 성동구청,서울특별시 성동구 행당로6길 74,서울특별시 성동구 행당동 376-2,생활방범,3,200.0,360도 전방면,30.0,201712,02-2286-5879,37.55587,127.031906,2020/06/08,3030000,서울특별시 성동구,유치원,세성유치원,서울특별시 성동구 독서당로 434,서울특별시 성동구 응봉동 100,37.55386308,127.0340554,서울특별시 성동구,성동경찰서,Y,1.0,24,2020/06/17,3030000,서울특별시 성동구,0,9,0,3.4,-1.9,6.6,
2017,20171223,주간,토,1,1,0,0,0,서울,노원구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,원동기장치자전거,962003.0,1960079.0,127.0693205,37.63939891,15405,서울특별시 노원구청,서울특별시 노원구 동일로1238 등나무근린공원1,서울특별시 노원구 중계동 508 등나무근린공원1,시설물관리,1,200.0,회전,30.0,200907,02-2116-3952,37.64020799,127.0668263,2019/04/08,3100000,서울특별시 노원구,초등학교,용동초교,서울특별시 노원구 한글비석로1길 81-11,서울특별시 노원구 중계3동 510-7,37.64108534,127.0690832,노원구청,노원경찰서,Y,2.0,7~20,2020/07/14,3100000,서울특별시 노원구,0,96,0,6.1,5.0,8.7,
2016,20160514,주간,토,1,2,0,1,0,서울,서초구,차대차,정면충돌,정면충돌,중앙선 침범,교차로,교차로부근,소형,중형,955001.0,1941803.0,126.9910801,37.47435685,40748,서울특별시_서초구,서울특별시 서초구 남부순환로287길 7,서울특별시 서초구 방배3동 479-11,생활방범,1,200.0,120도,30.0,201908,02-2155-6098,37.47608908,126.9872183,2019/05/29,3210000,서울특별시 서초구,초등학교,방현초등학교,서울특별시 서초구 효령로4길 58,서울특별시 서초구 방배3동 산81-1,37.4763718,126.9901376,서울시 서초구,방배경찰서,N,1.0,4,2019/06/03,3210000,서울특별시 서초구,0,96,0,20.2,15.1,26.9,
2016,20160715,야간,금,1,1,0,0,0,서울,서초구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,954978.0,1941805.0,126.9911845,37.47446997,40748,서울특별시_서초구,서울특별시 서초구 남부순환로287길 7,서울특별시 서초구 방배3동 479-11,생활방범,1,200.0,120도,30.0,201908,02-2155-6098,37.47608908,126.9872183,2019/05/29,3210000,서울특별시 서초구,초등학교,방현초등학교,서울특별시 서초구 효령로4길 58,서울특별시 서초구 방배3동 산81-1,37.4763718,126.9901376,서울시 서초구,방배경찰서,N,1.0,4,2019/06/03,3210000,서울특별시 서초구,0,96,0,26.2,23.7,29.2,1.5
2016,20160906,주간,화,1,1,0,0,0,서울,종로구,차대차,정면충돌,정면충돌,안전운전 의무 불이행,교차로,교차로내,중형,소형,953223.0,1954095.0,126.9701894,37.58505923,29723,서울특별시 종로구청,서울특별시 종로구 필운대로10길 16,서울특별시 종로구 신교동 6-13,생활방범,4,200.0,360도전방면,30.0,201802,02-2148-4301,37.583518700000006,126.96792970000001,2019/09/18,3000000,서울특별시 종로구,초등학교,청운초등학교,서울특별시 종로구 자하문로105,서울특별시 종로구 청운동 123,37.5859741,126.9691707,종로구청,종로경찰서,Y,1.0,6~25,2019/01/14,3000000,서울특별시 종로구,2017-04-13,96,0,24.7,21.0,29.0,
2016,20161003,야간,월,1,1,0,0,0,서울,종로구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,957208.0,1953169.0,127.0153773,37.57690694,20811,서울특별시 성북구청,서울특별시 성북구 보문로15길 43,서울특별시 성북구 보문동6가 156-3,생활방범,3,200.0,360,30.0,200612,02-2241-4562,37.58018382,127.01925480000001,2020/03/31,3070000,서울특별시 성북구,유치원,청룡유치원,서울특별시 종로구 동망산길 62,서울특별시 종로구 숭인동 48-2,37.579374,127.016652,종로구청,혜화경찰서,Y,1.0,12,2019/01/14,3000000,서울특별시 종로구,0,95,0,22.7,19.6,27.9,6.5
2016,20161221,야간,수,1,1,0,0,0,서울,종로구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,952405.0,1956316.0,126.9607804,37.60503542,29689,서울특별시 종로구청,서울특별시 종로구 세검정로7나길 14,서울특별시 종로구 신영동 214-43,생활방범,3,200.0,360도전방면,30.0,201312,02-2148-4301,37.6035833,126.9600738,2019/09/18,3000000,서울특별시 종로구,초등학교,세검정초등학교,서울특별시 종로구 세검정로9길1,서울특별시 종로구 신영동 219-4,37.6033878,126.9608999,종로구청,종로경찰서,Y,3.0,4~8,2019/01/14,3000000,서울특별시 종로구,2017-04-14,10,0,7.9,4.1,12.6,29.0
2016,20160822,주간,월,1,2,0,1,0,서울,중구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,소형,957152.0,1952363.0,127.0147902,37.56963967,19299,서울특별시 중구청,서울특별시 중구 퇴계로73가길 26 (신당동),서울특별시 중구 신당동 251-91,쓰레기단속,1,200.0,고정형,30.0,201709,02-3396-4744,37.566073,127.013438,2019/11/21,3010000,서울특별시 중구,초등학교,광희초등학교,서울특별시 중구 다산로 269,서울특별시 중구 신당동 254,37.56729901,127.0156883,서울특별시 중구,서울중부경찰서,Y,2.0,15,2020/07/14,3010000,서울특별시 중구,2015-09-14,97,1,30.7,25.8,36.3,0.4
2016,20160114,야간,목,1,1,0,0,0,서울,서대문구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,952823.0,1951181.0,126.9658467,37.55877445,4258,서울특별시 마포구청,서울특별시 마포구 손기정로 42,서울특별시 마포구 아현동 707-4,생활방범,1,200.0,360도전방면,30.0,200907,02-3153-8432,37.556446,126.961962,2019/06/25,3130000,서울특별시 마포구,초등학교,봉래초등학교,서울특별시 중구 손기정로 73,서울특별시 중구 만리동2가 2,37.5564109,126.9652508,서울특별시 중구,서울남대문경찰서,Y,3.0,8,2020/07/14,3010000,서울특별시 중구,2015-09-14,96,1,-3.4,-8.4,1.3,0.0
2016,20161030,야간,일,1,2,1,0,0,서울,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,956644.0,1951243.0,127.0091041,37.55952106,19296,서울특별시 중구청,서울특별시 중구 다산로29길 45 (신당동),서울특별시 중구 신당동 305-26,쓰레기단속,1,200.0,고정형,30.0,201709,02-3396-4744,37.561775,127.011677,2019/11/21,3010000,서울특별시 중구,초등학교,장충초등학교,서울특별시 중구 청구로17길40,서울특별시 중구 신당동 386-86,37.559911,127.0117028,서울특별시 중구,서울중부경찰서,N,3.0,6,2020/07/14,3010000,서울특별시 중구,2015-09-14,98,1,7.9,1.6,15.1,
2016,20161023,야간,일,1,1,0,0,0,서울,성동구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,중형,보행자,958155.0,1951900.0,127.0252117,37.56498241,19282,서울특별시 중구청,서울특별시 중구 퇴계로88가길 48-11(신당5동),서울특별시 중구 신당5동 166-5,쓰레기단속,1,200.0,고정형,30.0,201709,02-3396-4744,37.562863,127.022966,2019/11/21,3010000,서울특별시 중구,초등학교,신당초등학교,서울특별시 중구 난계로 141,서울특별시 중구 신당동 161-2,37.56362522,127.0236739,서울특별시 중구,서울중부경찰서,Y,4.0,25,2020/07/14,3010000,서울특별시 중구,2015-09-14,7,1,13.3,10.6,17.8,2.5
2016,20160909,주간,금,1,6,1,2,2,서울,중구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,954510.0,1951786.0,126.9849092,37.5643123,19093,서울특별시 중구청,서울특별시 중구 명동길 42 (명동2가),서울특별시 중구 명동2가 33-2,생활방범,1,200.0,회전형,30.0,201709,02-3396-4744,37.563617,126.984489,2019/11/21,3010000,서울특별시 중구,초등학교,한성화교소학교,서울특별시 중구 명동2길 35,서울특별시 중구 명동2가 83-8,37.56222092,126.983765,서울특별시 중구,서울남대문경찰서,Y,1.0,6,2020/07/14,3010000,서울특별시 중구,0,7,0,23.9,19.7,29.3,
2016,20160912,야간,월,1,1,0,0,0,서울,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,957663.0,1951912.0,127.0206026,37.56559834,19248,서울특별시 중구청,서울특별시 중구 다산로42길 55 (신당5동),서울특별시 중구 신당5동 132-9,쓰레기단속,1,200.0,고정형,30.0,201709,02-3396-4744,37.564206,127.019245,2019/11/21,3010000,서울특별시 중구,어린이집,신당5동어린이집,서울특별시 중구 퇴계로88가길 8-10,서울특별시 중구 신당동 67-12,37.563011,127.020756,서울특별시 중구,서울중부경찰서,Y,3.0,6,2020/07/14,3010000,서울특별시 중구,0,7,0,23.4,21.4,27.5,2.5
2016,20161220,주간,화,1,1,0,0,0,서울,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,953535.0,1951656.0,126.9738777,37.56309191,19146,서울특별시 중구청,서울특별시 중구 서소문로83-1,서울특별시 중구 순화동 6-19,생활방범,4,200.0,회전형,30.0,201512,02-3396-4744,37.562317,126.97044,2019/11/21,3010000,서울특별시 중구,어린이집,서울직장어린이집,서울특별시 중구 서소문로11길 24,서울특별시 중구 서소문동 37,37.56393448,126.9731115,서울특별시 중구,서울남대문경찰서,Y,1.0,6,2020/07/14,3010000,서울특별시 중구,0,6,0,7.6,4.4,13.6,
2016,20160918,주간,일,1,3,2,0,0,서울,중구,차대차,측면직각충돌,측면직각충돌,안전거리 미확보,교차로,교차로부근,대형,중형,953127.0,1951258.0,126.96928359999998,37.55948398,19116,서울특별시 중구청,서울특별시 중구 중림로 2-1 (중림동),서울특별시 중구 중림동 397-2,생활방범,4,200.0,회전형,30.0,201804,02-3396-4744,37.559124,126.963797,2019/11/21,3010000,서울특별시 중구,유치원,가명유치원,서울특별시 중구 중림로 27,서울특별시 중구 중림동 149-2,37.55879008,126.967101,서울특별시 중구,서울남대문경찰서,Y,2.0,15,2020/07/14,3010000,서울특별시 중구,0,8,0,23.5,20.2,28.3,
2016,20161020,야간,목,1,1,0,0,0,서울,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,956561.0,1951079.0,127.0081741,37.55803898,19293,서울특별시 중구청,서울특별시 중구 동호로14길 42 (신당동),서울특별시 중구 다산동 417-10,쓰레기단속,1,200.0,고정형,30.0,201709,02-3396-4744,37.557086,127.010258,2019/11/21,3010000,서울특별시 중구,유치원,근화유치원,서울특별시 중구 동호로20길 24,서울특별시 중구 신당동 406-4,37.55906821,127.0089638,서울특별시 중구,서울중부경찰서,N,1.0,6,2020/07/14,3010000,서울특별시 중구,0,8,0,18.6,12.9,25.8,
2016,20161210,야간,토,1,1,0,0,0,서울,강북구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,소형,대형,960058.0,1958662.0,127.0473529,37.6265447,15244,서울특별시 노원구청,서울특별시 노원구 -,서울특별시 노원구 월계2동 555 각심어린이공원1,시설물관리,1,130.0,회전,30.0,201201,02-2116-3952,37.62954367,127.0518614,2019/04/08,3100000,서울특별시 노원구,초등학교,월계초교,서울특별시 노원구 월계로45가길 10,서울특별시 노원구 월계2동 806-3,37.627663,127.0501888,노원구청,노원경찰서,Y,2.0,7~12,2020/07/14,3100000,서울특별시 노원구,0,96,0,-1.6,-5.9,3.6,
2016,20160526,주간,목,1,1,0,0,0,서울,노원구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,960939.0,1963224.0,127.0570926,37.66770066,14578,서울특별시 노원구청,서울특별시 노원구 상계로9나길 8 햇빛어린이공원,서울특별시 노원구 상계동 644 (햇빛어린이공원),시설물관리,1,200.0,회전,30.0,201509,02-2116-3952,37.66660849,127.06087279999998,2019/04/08,3100000,서울특별시 노원구,초등학교,상원초교,서울특별시 노원구 한글비석로54길 119,서울특별시 노원구 상계9동 645,37.66767304,127.0597184,노원구청,노원경찰서,Y,2.0,12~20,2020/07/14,3100000,서울특별시 노원구,0,96,0,19.4,17.5,22.9,0.0
2016,20161205,야간,월,1,1,0,0,0,서울,노원구,차대차,측면직각충돌,측면직각충돌,중앙선 침범,교차로,교차로내,소형,소형,963364.0,1958273.0,127.0848371,37.62317632,14581,서울특별시 노원구청,서울특별시 노원구 화랑로51길 17 솔밭근린공원,서울특별시 노원구 공릉동 111-1 (솔밭근린공원 -1),시설물관리,1,200.0,회전,30.0,201509,02-2116-3952,37.6227203,127.0881706,2019/04/08,3100000,서울특별시 노원구,초등학교,태릉초교,서울특별시 노원구 노원로1길 36,서울특별시 노원구 공릉2동 250,37.62310204,127.0850611,노원구청,노원경찰서,Y,5.0,8~20,2020/07/14,3100000,서울특별시 노원구,0,95,0,5.9,0.5,10.3,1.5
2016,20160217,야간,수,1,1,0,0,0,서울,노원구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,중형,보행자,962172.0,1960623.0,127.07120790000002,37.64430906,14787,서울특별시 노원구청,서울특별시 노원구 노원로16길82 서라벌고후문,서울특별시 노원구 하계1동 256-27 (서라벌고등학교 후문) (근린공원 삼거리),생활방범,1,200.0,회전,30.0,200811,02-2116-4917,37.6445852,127.0749685,2019/04/08,3100000,서울특별시 노원구,특수학교,동천학교,서울특별시 노원구 노원로18길 41,서울특별시 노원구 하계1동 288-1,37.64451398,127.07292530000002,노원구청,노원경찰서,Y,2.0,20,2020/07/14,3100000,서울특별시 노원구,0,97,0,0.0,-5.2,5.4,
