관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
서울특별시동작구청,동작대로29다길 7-5,,생활방범,4,,,,,02-820-2906,37.4886,126.9802,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,남부순환로269길 27,,생활방범,4,,,,,02-820-2906,37.4778,126.9776,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,동작대로9다길 23,,생활방범,5,,,,,02-820-2906,37.4796,126.9773,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,동작대로21길 16,,생활방범,5,,,,,02-820-2906,37.4838,126.9809,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,현충로10길 56,,생활방범,4,,,,,02-820-2906,37.5045,126.9674,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,흑석로9길 41,,생활방범,4,,,,,02-820-2906,37.508,126.958,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,성대로11가길 16,,생활방범,4,,,,,02-820-2906,37.4978,126.9361,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,국사봉10길 72-4,,생활방범,4,,,,,02-820-2906,37.4934,126.9324,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,상도로22길 9,,생활방범,4,,,,,02-820-2906,37.503,126.9365,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,장승배기로21길18,,생활방범,4,,,,,02-820-2906,37.509,126.9391,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,성대로16길 67-5,,생활방범,1,,,,,02-820-2906,37.4961,126.9392,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,여의대방로10길 38,,생활방범,2,,,,,02-820-2906,37.4944,126.9125,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,대방동6길 34,,생활방범,1,,,,,02-820-2906,37.5006,126.9302,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,노량진로26길 32-18,,생활방범,2,,,,,02-820-2906,37.5105,126.9545,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,노량진로26길 16-19,,생활방범,2,,,,,02-820-2906,37.5107,126.9543,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,양녕로28길 13,,생활방범,1,,,,,02-820-2906,37.4988,126.945,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,사당로16사길 48,,생활방범,1,,,,,02-820-2906,37.4802,126.9699,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,여의대방로24길 29,,생활방범,2,,,,,02-820-2906,37.4979,126.9218,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,여의대방로24나길 18,,생활방범,2,,,,,02-820-2906,37.4982,126.922,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,현충로 213,,생활방범,2,,,,,02-820-2906,37.5037,126.9784,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,현충로 213,,생활방범,1,,,,,02-820-2906,37.5035,126.9786,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,현충로 213,,생활방범,1,,,,,02-820-2906,37.5028,126.9785,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,현충로 55,,생활방범,1,,,,,02-820-2906,37.5106,126.9634,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,현충로 55,,생활방범,1,,,,,02-820-2906,37.5104,126.963,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,현충로 55,,생활방범,2,,,,,02-820-2906,37.5106,126.9626,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,현충로 55,,생활방범,2,,,,,02-820-2906,37.5101,126.963,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,노량진로 191,,생활방범,1,,,,,02-820-2906,37.5134,126.9499,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,노량진로 191,,생활방범,1,,,,,02-820-2906,37.5137,126.9497,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,노량진로 191,,생활방범,1,,,,,02-820-2906,37.5135,126.9492,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,여의대방로36길 70,,생활방범,2,,,,,02-820-2906,37.5036,126.9308,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,여의대방로44길 39,,생활방범,2,,,,,02-820-2906,37.5109,126.9294,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,여의대방로44길 39,,생활방범,2,,,,,02-820-2906,37.5098,126.9286,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,여의대방로44길 39,,생활방범,1,,,,,02-820-2906,37.5098,126.9282,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,대림로19,,생활방범,4,,,,,02-820-2906,37.4871,126.9113,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,신대방16가길 44,,생활방범,3,,,,,02-820-2906,37.4902,126.9119,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,보라매로 110,,생활방범,4,,,,,02-820-2906,37.4989,126.9286,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,동작대로33라길 14,,생활방범,6,,,,,02-820-2906,37.4899,126.9795,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,동작대로9나길 17,,생활방범,4,,,,,02-820-2906,37.4793,126.978,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,흑석로7길 25,,생활방범,4,,,,,02-820-2906,37.5078,126.9575,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,상도로13길 2,,생활방범,4,,,,,02-820-2906,37.5,126.9306,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,상도로 348,,생활방범,5,,,,,02-820-2906,37.4973,126.9522,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,노량진로10길 75,,생활방범,4,,,,,02-820-2906,37.51,126.938,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,만양로 18길 27,,생활방범,3,,,,,02-820-2906,37.513,126.9458,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,여의대방로22바길 15,,생활방범,4,,,,,02-820-2906,37.4968,126.9231,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,신대방16길 35,,생활방범,4,,,,,02-820-2906,37.491,126.909,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,흑석로11길 7,,생활방범,4,,,,,02-820-2906,37.508,126.9602,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,장승배기로10가길 65,,생활방범,4,,,,,02-820-2906,37.5019,126.9411,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,양녕로 22바길 37,,생활방범,4,,,,,02-820-2906,37.4966,126.947,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,성대로 29길 10,,생활방범,3,,,,,02-820-2906,37.4995,126.9399,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,양녕로 26길 68,,생활방범,5,,,,,02-820-2906,37.4955,126.9434,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,양녕로 25가길 23,,생활방범,4,,,,,02-820-2906,37.4989,126.9423,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,양녕로 25길 52-18,,생활방범,4,,,,,02-820-2906,37.4969,126.9407,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,성대로 37길 27,,생활방범,4,,,,,02-820-2906,37.5004,126.9398,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,성대로 11길 22,,생활방범,4,,,,,02-820-2906,37.4985,126.9349,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,성대로 17길 52 도화공원 인근,,생활방범,4,,,,,02-820-2906,37.5002,126.9352,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,동작대로1길 9-1,,생활방범,3,,,,,02-820-2906,37.477,126.9806,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,사당로20바길 15,,생활방범,1,,,,,02-820-2906,37.48,126.974,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,사당로20다길 23,,생활방범,1,,,,,02-820-2906,37.4801,126.9732,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,사당로16길 96,,생활방범,1,,,,,02-820-2906,37.4782,126.9701,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,사당로16다길 57,,생활방범,1,,,,,02-820-2906,37.4822,126.9695,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,서달로14마길 18,,생활방범,1,,,,,02-820-2906,37.5067,126.9641,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,사당로4길 52,,생활방범,1,,,,,02-820-2906,37.4859,126.9644,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,양녕로23길 27,,생활방범,1,,,,,02-820-2906,37.4925,126.9431,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,양녕로23길 27,,생활방범,1,,,,,02-820-2906,37.4954,126.9408,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,여의대방로10길 38,,생활방범,1,,,,,02-820-2906,37.4941,126.9131,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,사당로9나길 11,,생활방범,1,,,,,02-820-2906,37.4863,126.9702,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,사당로9다길 28,,생활방범,1,,,,,02-820-2906,37.4868,126.9697,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,성대로6가길 41-2,,생활방범,1,,,,,02-820-2906,37.497,126.934,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,상도로38길 69-12,,생활방범,1,,,,,02-820-2906,37.4999,126.949,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,상도로38길 69-12,,생활방범,1,,,,,02-820-2906,37.4999,126.9491,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,상도로38길 69-12,,생활방범,1,,,,,02-820-2906,37.5,126.9492,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,상도로38길 69-12,,생활방범,1,,,,,02-820-2906,37.5,126.9493,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,상도로38길 69-12,,생활방범,1,,,,,02-820-2906,37.5,126.9494,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,상도로38길 69-12,,생활방범,1,,,,,02-820-2906,37.5001,126.9496,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,상도로30길 39,,생활방범,1,,,,,02-820-2906,37.5048,126.9438,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,사당로23길 57-7,,생활방범,1,,,,,02-820-2906,37.4867,126.9732,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,사당로23길 57-7,,생활방범,2,,,,,02-820-2906,37.4855,126.9749,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,동작대로9길 35,,생활방범,1,,,,,02-820-2906,37.4804,126.98,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,동작대로9길 35,,생활방범,2,,,,,02-820-2906,37.4806,126.98,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,현충로12길 101,,생활방범,1,,,,,02-820-2906,37.504,126.968,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,여의대방로44길 10,,생활방범,1,,,,,02-820-2906,37.5066,126.9258,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,사당로8길 48,,생활방범,1,,,,,02-820-2906,37.4835,126.9679,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,상도로47라길 20,,생활방범,1,,,,,02-820-2906,37.5016,126.9511,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,솔밭로 97-12,,생활방범,1,,,,,02-820-2906,37.4855,126.9672,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,국사봉길 175,,생활방범,2,,,,,02-820-2906,37.4932,126.9352,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,노량진로26길 65,,생활방범,1,,,,,02-820-2906,37.5095,126.9554,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,매봉로6길 16,,생활방범,1,,,,,02-820-2906,37.5076,126.9543,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,장승배기로16길 98,,생활방범,1,,,,,02-820-2906,37.5087,126.9441,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,장승배기로16길 98,,생활방범,2,,,,,02-820-2906,37.5087,126.9438,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,장승배기로16길 98,,생활방범,1,,,,,02-820-2906,37.5087,126.9432,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,상도로15사길 8,,생활방범,1,,,,,02-820-2906,37.5039,126.9325,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,장승배기로19라길 51,,생활방범,2,,,,,02-820-2906,37.5069,126.9356,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,장승배기로19라길 51,,생활방범,2,,,,,02-820-2906,37.5069,126.9353,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,상도로62가길 32,,생활방범,1,,,,,02-820-2906,37.4937,126.953,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,사당로20나길 32,,생활방범,2,,,,,02-820-2906,37.4818,126.9739,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,장승배기로4길 9,,생활방범,1,,,,,02-820-2906,37.5032,126.9429,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,매봉로 46,,생활방범,2,,,,,02-820-2906,37.5069,126.9517,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,상도로68길 29,,생활방범,4,,,,,02-820-2906,37.4921,126.9556,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,동작대로39길 22,,생활방범,1,,,,,02-820-2906,37.4966,126.9783,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,동작대로39길 22,,생활방범,1,,,,,02-820-2906,37.4966,126.9788,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,장승배기로20길 20,,어린이보호,4,,,,,02-820-2906,37.509,126.9411,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,양녕로 28길 25,,어린이보호,4,,,,,02-820-2906,37.4984,126.9451,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,서달로 167,,어린이보호,3,,,,,02-820-2906,37.508,126.9629,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,만양로12가길 60,,어린이보호,3,,,,,02-820-2906,37.5096,126.9488,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,사당로2가길 133,,어린이보호,3,,,,,02-820-2906,37.4885,126.9637,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,알마타길 10,,어린이보호,4,,,,,02-820-2906,37.5108,126.9259,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,성대로21길 59,,어린이보호,2,,,,,02-820-2906,37.5005,126.9367,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,사당로23길 112,,어린이보호,4,,,,,02-820-2906,37.4875,126.975,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,노량진로26길 16-37,,어린이보호,2,,,,,02-820-2906,37.5111,126.9541,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,신대방2길 12,,어린이보호,3,,,,,02-820-2906,37.488,126.9132,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,장승배기로26길 17,,어린이보호,4,,,,,02-820-2906,37.5119,126.9415,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,흑석로 12,,어린이보호,4,,,,,02-820-2906,37.5048,126.952,2019-11-22,3190000,서울특별시 동작구
서울특별시동작구청,장승배기로 146,,어린이보호,4,,,,,02-820-2906,37.5105,126.9404,2019-11-22,3190000,서울특별시 동작구
