발생년,발생년월일시,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2015,2015-05-16 23:00,야,토,1,1,0,0,0,경북,경주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1144489,1762137,129.0999714,35.8451221
2015,2015-05-17 6:50,주,일,1,1,0,0,0,경남,통영시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,건설기계,건설기계,1084963,1653226,128.4296044,34.87018243
2015,2015-05-17 6:45,주,일,1,1,0,0,0,경남,남해군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1030593,1653347,127.8347482,34.8743664
2015,2015-05-17 7:00,주,일,1,2,0,1,0,경기,안성시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,소형,특수차,대형,979029,1887023,127.2643649,36.98142762
2015,2015-05-17 10:13,주,일,1,1,0,0,0,경기,부천시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,승합차,대형,보행자,보행자,938565,1947990,126.8046897,37.5291735
2015,2015-05-17 10:50,주,일,1,2,0,1,0,전남,진도군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,화물차,소형,875813,1604101,126.1485311,34.42326126
2015,2015-05-17 13:15,주,일,1,1,0,0,0,충북,옥천군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,없음,없음,1017418.2,1822028.1,127.6942361,36.39558083
2015,2015-05-17 16:00,주,일,1,1,0,0,0,충북,충주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1032525,1890263,127.8655964,37.01030515
2015,2015-05-17 18:40,야,일,1,1,0,0,0,경기,안산시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,대형,원동기장치자전거,원동기장치자전거,937142,1924022,126.7906264,37.31305178
2015,2015-05-17 18:52,야,일,3,4,1,0,0,경남,사천시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,승용차,대형,1050825,1665659,128.0568687,34.98457421
2015,2015-05-17 20:00,야,일,1,1,0,0,0,경북,영천시,차대사람,차도통행중,차도통행중,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,보행자,보행자,1110932,1785952,128.7318016,36.06416173
2015,2015-05-17 20:00,야,일,1,2,1,0,0,경북,포항시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,1182298,1766986,129.5195417,35.88251222
2015,2015-05-17 21:53,야,일,1,1,0,0,0,경북,문경시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,터널안,승용차,중형,없음,없음,1048015,1861104,128.037859,36.74679561
2015,2015-05-18 5:08,야,월,1,1,0,0,0,인천,서구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,소형,보행자,보행자,926853,1946098,126.6723355,37.51126672
2015,2015-05-18 10:10,주,월,1,1,0,0,0,전남,보성군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,보행자,보행자,971714,1642520,127.1908597,34.77680005
2015,2015-05-18 11:00,주,월,2,5,2,1,0,전남,영암군,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,승용차,대형,승용차,대형,906367,1639628,126.4770636,34.74681683
2015,2015-05-18 12:40,주,월,1,1,0,0,0,부산,사하구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,보행자,보행자,1134270,1676998,128.9727896,35.07915503
2015,2015-05-18 18:40,야,월,1,2,1,0,0,경북,고령군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,승용차,소형,1082285,1745642,128.4095795,35.70361495
2015,2015-05-18 19:45,야,월,1,1,0,0,0,경기,부천시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,보행자,보행자,937878,1942010,126.7974202,37.47522982
2015,2015-05-18 20:25,야,월,1,1,0,0,0,전북,김제시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,자전거,자전거,943570,1756721,126.8754233,35.80532118
2015,2015-05-18 22:55,야,월,1,1,0,0,0,경북,김천시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,없음,없음,1053598,1791361,128.0955736,36.11777738
2015,2015-05-19 0:18,야,화,1,1,0,0,0,대구,중구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,승용차,대형,1100096,1763465,128.6086615,35.86263315
2015,2015-05-19 5:03,야,화,1,1,0,0,0,부산,서구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1138349,1681045,129.0181941,35.11508364
2015,2015-05-19 9:20,주,화,1,1,0,0,0,강원,철원군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,없음,없음,996543,2018457,127.4605359,38.16634211
2015,2015-05-19 14:00,주,화,1,3,2,0,0,경기,양주시,차대차,측면충돌,측면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,승용차,중형,승용차,중형,955216,1977354,126.991332,37.79479223
2015,2015-05-19 14:20,주,화,1,2,0,1,0,경남,밀양시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,소형,승용차,중형,1110646,1726306,128.7203759,35.52653412
2015,2015-05-19 15:40,주,화,1,1,0,0,0,경기,고양시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,940261,1959036,126.8229826,37.62884161
2015,2015-05-19 20:55,야,화,1,1,0,0,0,경기,김포시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로내,원동기장치자전거,원동기장치자전거,보행자,보행자,926610,1960738,126.6681195,37.64319186
2015,2015-05-19 22:55,야,화,1,1,0,0,0,경기,시흥시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,소형,없음,없음,935679,1928825,126.7737005,37.35624203
2015,2015-05-20 5:30,야,수,1,1,0,0,0,전남,영광군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,경형,없음,없음,895746,1693293,126.3543272,35.22961255
2015,2015-05-20 6:00,주,수,1,3,2,0,0,충남,아산시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,건설기계,건설기계,953826,1850772,126.9833866,36.65374904
2015,2015-05-20 7:45,주,수,1,1,0,0,0,경북,고령군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,원동기장치자전거,원동기장치자전거,1076948,1750485,128.3510546,35.74770768
2015,2015-05-20 8:55,주,수,1,1,0,0,0,광주,북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,보행자,보행자,945258,1687843,126.8987503,35.18439891
2015,2015-05-20 8:40,주,수,1,1,0,0,0,울산,울주군,차대차,측면충돌,측면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,화물차,소형,자전거,자전거,1152718,1729941,129.1849418,35.5537089
2015,2015-05-20 10:40,주,수,1,1,0,0,0,전북,부안군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,921630,1754329,126.6328434,35.78225007
2015,2015-05-20 13:44,주,수,1,1,0,0,0,경기,포천시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,소형,없음,없음,975648,1993194,127.2228661,37.93833153
2015,2015-05-20 14:50,주,수,1,1,0,0,0,부산,동구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,중형,보행자,보행자,1142435,1683610,129.0634597,35.13763446
2015,2015-05-20 14:40,주,수,1,1,0,0,0,전북,부안군,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,소형,승합차,대형,933730,1748505,126.7671997,35.73063428
2015,2015-05-20 16:00,주,수,1,1,0,0,0,부산,남구,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,경형,보행자,보행자,1144877,1683916,129.0903092,35.14004392
2015,2015-05-20 16:15,주,수,1,1,0,0,0,경기,광명시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,943215,1942043,126.8577737,37.47587074
2015,2015-05-20 16:00,주,수,1,1,0,0,0,강원,삼척시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,승용차,중형,보행자,보행자,1147348,1939621,129.1657158,37.44404508
2015,2015-05-20 18:40,야,수,1,3,1,1,0,경기,평택시,차대차,기타,기타,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,승용차,소형,승용차,대형,960538,1896174,127.0561203,37.06332171
2015,2015-05-20 19:55,야,수,2,3,0,1,0,전남,여수시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승합차,대형,이륜차,소형,1012422,1640713,127.6357352,34.76082177
2015,2015-05-20 19:30,야,수,1,1,0,0,0,전남,여수시,차대차,측면충돌,측면충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,승용차,중형,원동기장치자전거,원동기장치자전거,1025231,1629596,127.7753657,34.66033479
2015,2015-05-20 20:09,야,수,1,1,0,0,0,서울,성북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,957827.7,1955985.2,127.022233,37.60231856
2015,2015-05-20 22:20,야,수,1,3,1,1,0,경북,상주시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,화물차,중형,1065525,1817139,128.2302538,36.34943031
2015,2015-05-21 0:35,야,목,1,1,0,0,0,부산,강서구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,터널안,화물차,소형,없음,없음,1127964,1677999,128.9037934,35.08899888
2015,2015-05-21 2:10,야,목,1,1,0,0,0,경기,성남시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,지하차도(도로)내,이륜차,소형,없음,없음,967956,1940704,127.1376403,37.46499119
2015,2015-05-21 4:35,야,목,1,1,0,0,0,서울,서대문구,차대사람,보도통행중,보도통행중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,화물차,중형,보행자,보행자,948200,1953838,126.9133181,37.58247381
2015,2015-05-21 4:20,야,목,1,1,0,0,0,경기,고양시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,없음,없음,934158,1960578,126.753684,37.64232207
2015,2015-05-21 5:55,야,목,1,1,0,0,0,충남,서천군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,자전거,자전거,927085,1782326,126.6906304,36.0350682
2015,2015-05-21 6:21,주,목,1,1,0,0,0,부산,부산진구,차대차,기타,기타,운전자법규위반,신호위반,단일로,횡단보도상,승합차,대형,자전거,자전거,1142730,1687767,129.0674155,35.17506312
2015,2015-05-21 6:10,주,목,1,2,1,0,0,경기,김포시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,소형,승용차,중형,927401,1961904,126.6769687,37.65376332
2015,2015-05-21 7:55,주,목,1,1,0,0,0,강원,춘천시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,화물차,중형,이륜차,소형,1022801,1982121,127.7591332,37.83857106
2015,2015-05-21 10:14,주,목,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승합차,대형,보행자,보행자,966098,1944032,127.1164769,37.49492181
2015,2015-05-21 12:50,주,목,1,1,0,0,0,서울,구로구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,자전거,자전거,승용차,중형,945993,1944967,126.888976,37.50239183
2015,2015-05-21 13:30,주,목,1,1,0,0,0,경기,여주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,보행자,보행자,1012586,1917935,127.6419389,37.26022474
2015,2015-05-21 16:40,주,목,1,2,1,0,0,서울,노원구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,중형,없음,없음,964289.7,1958627.2,127.0953096,37.62640526
2015,2015-05-21 16:55,주,목,1,1,0,0,0,대구,동구,차대차,기타,기타,운전자법규위반,부당한 회전,교차로,교차로부근,자전거,자전거,화물차,중형,1102584,1772486,128.6373768,35.94369381
2015,2015-05-21 17:30,주,목,1,2,1,0,0,경기,안산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승합차,대형,보행자,보행자,943862,1922160,126.8666002,37.2966991
2015,2015-05-21 18:45,야,목,1,2,0,1,0,대전,동구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,보행자,보행자,995901,1812503,127.4543408,36.30985735
2015,2015-05-21 19:55,야,목,1,1,0,0,0,경기,남양주시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,대형,자전거,자전거,971810,1957554,127.1805742,37.61699366
2015,2015-05-21 21:25,야,목,1,1,0,0,0,경기,성남시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,963983,1934092,127.0930367,37.40524737
2015,2015-05-21 22:41,야,목,1,1,0,0,0,울산,동구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,보행자,보행자,1175158,1726693,129.4317031,35.52072644
