사고번호,사고일시,요일,시군구,X,Y,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.02E+15,2015년 2월 7일 10시,토요일,서울특별시 양천구 신정동,126.855717,37.515197,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,47세,상해없음,보행자,여,10세,경상
2.02E+15,2015년 2월 9일 14시,월요일,서울특별시 종로구 혜화동,127.001756,37.587821,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 적설,눈,교차로 - 교차로부근,승용,여,54세,상해없음,보행자,남,10세,경상
2.02E+15,2015년 2월 10일 18시,화요일,서울특별시 성북구 하월곡동,127.039357,37.604685,경상사고,0,0,1,0,차대사람 - 횡단중,미분류,포장 - 건조,맑음,단일로 - 기타,승용,여,49세,상해없음,보행자,남,10세,경상
2.02E+15,2015년 2월 15일 16시,일요일,서울특별시 양천구 신정동,126.855717,37.515197,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,자전거,남,7세,경상
2.02E+15,2015년 2월 26일 17시,목요일,서울특별시 노원구 상계동,127.07033,37.672997,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,39세,상해없음,보행자,여,9세,중상
2.02E+15,2015년 2월 27일 15시,금요일,서울특별시 강서구 화곡동,126.84727,37.540704,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,56세,상해없음,보행자,남,10세,중상
2.02E+15,2015년 3월 4일 14시,수요일,서울특별시 동작구 상도동,126.944078,37.498711,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,51세,기타불명,보행자,남,10세,경상
2.02E+15,2015년 3월 6일 08시,금요일,서울특별시 송파구 방이동,127.125384,37.515681,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,53세,기타불명,보행자,남,8세,경상
2.02E+15,2015년 3월 10일 16시,화요일,서울특별시 서대문구 홍제동,126.948945,37.587083,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,70세,상해없음,보행자,남,9세,중상
2.02E+15,2015년 3월 18일 17시,수요일,서울특별시 은평구 진관동,126.937815,37.639684,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 습기,비,교차로 - 교차로부근,승용,여,33세,상해없음,보행자,여,8세,중상
2.02E+15,2015년 3월 20일 16시,금요일,서울특별시 강서구 화곡동,126.84727,37.540704,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,미분류,포장 - 건조,맑음,단일로 - 기타,승용,여,21세,상해없음,보행자,남,6세,경상
2.02E+15,2015년 4월 2일 19시,목요일,서울특별시 송파구 장지동,127.131924,37.477372,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 습기,비,단일로 - 기타,원동기,남,58세,상해없음,보행자,남,4세,경상
2.02E+15,2015년 4월 11일 10시,토요일,서울특별시 도봉구 창동,127.044061,37.647747,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,38세,상해없음,보행자,남,8세,중상
2.02E+15,2015년 4월 17일 08시,금요일,서울특별시 노원구 상계동,127.07033,37.672997,부상신고사고,0,0,0,1,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,54세,상해없음,보행자,남,10세,부상신고
2.02E+15,2015년 4월 23일 08시,목요일,서울특별시 금천구 가산동,126.883778,37.476685,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,57세,상해없음,보행자,남,6세,경상
2.02E+15,2015년 4월 26일 20시,일요일,서울특별시 도봉구 창동,127.044061,37.647747,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,62세,상해없음,보행자,남,7세,경상
2.02E+15,2015년 5월 2일 18시,토요일,서울특별시 강동구 천호동,127.127629,37.544379,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,41세,상해없음,보행자,여,12세,중상
2.02E+15,2015년 5월 6일 18시,수요일,서울특별시 서초구 잠원동,127.009094,37.515105,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,42세,상해없음,보행자,남,7세,중상
2.02E+15,2015년 5월 7일 16시,목요일,서울특별시 도봉구 창동,127.044061,37.647747,중상사고,0,1,0,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,자전거,남,11세,중상
2.02E+15,2015년 5월 12일 09시,화요일,서울특별시 강북구 미아동,127.023876,37.62111,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승합,남,51세,상해없음,보행자,남,7세,중상
2.02E+15,2015년 5월 13일 08시,수요일,서울특별시 강서구 방화동,126.813917,37.575414,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,자전거,남,11세,중상
2.02E+15,2015년 5월 13일 14시,수요일,서울특별시 중랑구 묵동,127.079735,37.612719,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,보행자,남,11세,경상
2.02E+15,2015년 5월 14일 14시,목요일,서울특별시 양천구 목동,126.87452,37.536047,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,53세,상해없음,보행자,남,11세,중상
2.02E+15,2015년 5월 22일 13시,금요일,서울특별시 서대문구 연희동,126.932822,37.57199,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,35세,상해없음,보행자,남,6세,경상
2.02E+15,2015년 5월 22일 18시,금요일,서울특별시 서초구 양재동,127.037418,37.471972,부상신고사고,0,0,0,1,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,62세,상해없음,보행자,여,7세,부상신고
2.02E+15,2015년 5월 27일 15시,수요일,서울특별시 강남구 일원동,127.082861,37.488012,경상사고,0,0,1,0,차대차 - 기타,미분류,포장 - 건조,맑음,단일로 - 기타,승용,남,54세,상해없음,자전거,남,9세,경상
2.02E+15,2015년 5월 28일 17시,목요일,서울특별시 서대문구 홍제동,126.948945,37.587083,중상사고,0,1,0,0,차대사람 - 기타,미분류,포장 - 건조,맑음,기타 - 기타,화물,남,60세,상해없음,보행자,남,7세,중상
2.02E+15,2015년 5월 29일 17시,금요일,서울특별시 강남구 삼성동,127.05612,37.513977,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,54세,상해없음,보행자,남,5세,경상
2.02E+15,2015년 6월 2일 18시,화요일,서울특별시 강서구 화곡동,126.84727,37.540704,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,42세,상해없음,보행자,남,7세,중상
2.02E+15,2015년 6월 3일 17시,수요일,서울특별시 중랑구 묵동,127.079735,37.612719,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,65세,상해없음,보행자,여,3세,경상
2.02E+15,2015년 6월 4일 13시,목요일,서울특별시 강서구 화곡동,126.84727,37.540704,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,미분류,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,53세,상해없음,보행자,남,6세,경상
2.02E+15,2015년 6월 12일 15시,금요일,서울특별시 노원구 상계동,127.07033,37.672997,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,36세,상해없음,보행자,남,6세,중상
2.02E+15,2015년 6월 14일 19시,일요일,서울특별시 중랑구 망우동,127.106328,37.599588,부상신고사고,0,0,0,2,차대차 - 기타,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,10세,부상신고,승용,남,26세,상해없음
2.02E+15,2015년 6월 16일 14시,화요일,서울특별시 동대문구 답십리동,127.056714,37.570973,경상사고,0,0,1,0,차대사람 - 차도통행중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,44세,상해없음,보행자,여,7세,경상
2.02E+15,2015년 6월 18일 16시,목요일,서울특별시 강서구 염창동,126.871775,37.554555,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,39세,상해없음,보행자,여,6세,경상
2.02E+15,2015년 6월 18일 17시,목요일,서울특별시 구로구 구로동,126.884681,37.494236,중상사고,0,1,0,0,차대사람 - 횡단중,과속,포장 - 건조,맑음,교차로 - 교차로안,승용,남,23세,기타불명,보행자,남,12세,중상
2.02E+15,2015년 6월 24일 12시,수요일,서울특별시 강동구 천호동,127.127629,37.544379,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,흐림,단일로 - 기타,승용,남,64세,상해없음,보행자,남,9세,경상
2.02E+15,2015년 6월 26일 08시,금요일,서울특별시 영등포구 당산동5가,126.901191,37.532091,중상사고,0,1,0,0,차대사람 - 횡단중,미분류,포장 - 건조,흐림,교차로 - 교차로부근,승용,여,42세,상해없음,보행자,남,5세,중상
2.02E+15,2015년 7월 2일 14시,목요일,서울특별시 양천구 신정동,126.855717,37.515197,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,기타불명,기타불명,기타불명,기타불명,보행자,남,10세,경상
2.02E+15,2015년 7월 3일 19시,금요일,서울특별시 양천구 신정동,126.855717,37.515197,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,60세,상해없음,자전거,남,6세,경상
2.02E+15,2015년 7월 7일 17시,화요일,서울특별시 동작구 대방동,126.928004,37.506883,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,원동기,남,16세,상해없음,보행자,여,11세,경상
2.02E+15,2015년 7월 7일 20시,화요일,서울특별시 성북구 장위동,127.049914,37.615222,경상사고,0,0,1,0,차대사람 - 횡단중,미분류,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,44세,상해없음,보행자,남,7세,경상
2.02E+15,2015년 7월 14일 13시,화요일,서울특별시 노원구 상계동,127.07033,37.672997,부상신고사고,0,0,0,1,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,원동기,남,75세,상해없음,보행자,남,8세,부상신고
2.02E+15,2015년 7월 15일 09시,수요일,서울특별시 은평구 응암동,126.923123,37.593842,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,48세,상해없음,보행자,남,5세,중상
2.02E+15,2015년 7월 16일 18시,목요일,서울특별시 은평구 녹번동,126.934578,37.605317,경상사고,0,0,2,1,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,자전거,남,11세,부상신고,승합,남,55세,상해없음
2.02E+15,2015년 7월 22일 08시,수요일,서울특별시 양천구 신월동,126.834319,37.526611,부상신고사고,0,0,0,1,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,보행자,남,7세,부상신고
2.02E+15,2015년 7월 22일 14시,수요일,서울특별시 관악구 봉천동,126.953483,37.47798,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,33세,상해없음,보행자,남,6세,중상
2.02E+15,2015년 7월 25일 13시,토요일,서울특별시 성북구 돈암동,127.018315,37.59779,경상사고,0,0,3,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 습기,흐림,단일로 - 기타,승용,남,19세,상해없음,승용,여,38세,경상
2.02E+15,2015년 8월 6일 18시,목요일,서울특별시 도봉구 창동,127.044061,37.647747,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,54세,상해없음,보행자,남,7세,중상
2.02E+15,2015년 8월 7일 13시,금요일,서울특별시 광진구 광장동,127.104706,37.547838,중상사고,0,1,0,0,차대사람 - 횡단중,미분류,포장 - 건조,맑음,단일로 - 기타,승용,여,39세,상해없음,보행자,남,7세,중상
2.02E+15,2015년 8월 11일 16시,화요일,서울특별시 노원구 상계동,127.07033,37.672997,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,18세,상해없음,보행자,남,9세,중상
2.02E+15,2015년 8월 17일 15시,월요일,서울특별시 양천구 신정동,126.855717,37.515197,중상사고,0,1,0,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,52세,상해없음,자전거,여,7세,중상
2.02E+15,2015년 8월 18일 17시,화요일,서울특별시 도봉구 쌍문동,127.027091,37.653366,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,26세,상해없음,보행자,여,12세,경상
2.02E+15,2015년 8월 19일 18시,수요일,서울특별시 구로구 개봉동,126.851943,37.494229,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,44세,상해없음,자전거,남,11세,경상
2.02E+15,2015년 8월 21일 18시,금요일,서울특별시 성동구 마장동,127.040742,37.567366,중상사고,0,1,0,0,차대사람 - 기타,미분류,포장 - 건조,맑음,단일로 - 기타,화물,남,29세,상해없음,보행자,여,10세,중상
2.02E+15,2015년 8월 21일 19시,금요일,서울특별시 영등포구 양평동1가,126.888696,37.523198,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,10세,부상신고,승용,남,33세,상해없음
2.02E+15,2015년 8월 27일 18시,목요일,서울특별시 용산구 후암동,126.980623,37.549905,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,65세,상해없음,보행자,남,6세,경상
2.02E+15,2015년 8월 27일 18시,목요일,서울특별시 노원구 공릉동,127.091015,37.630503,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,41세,상해없음,보행자,남,7세,중상
2.02E+15,2015년 8월 28일 15시,금요일,서울특별시 동작구 노량진동,126.941884,37.511576,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,60세,상해없음,보행자,여,7세,경상
